week,state,state_name,disease,cases,incidence_per_capita
192802,NJ,NEW JERSEY,POLIO,1,0.03
192802,NM,NEW MEXICO,POLIO,0,0
192802,NY,NEW YORK,POLIO,6,0.05
192802,OK,OKLAHOMA,POLIO,1,0.04
192802,OR,OREGON,POLIO,4,0.43
192802,PA,PENNSYLVANIA,POLIO,3,0.03
192802,RI,RHODE ISLAND,POLIO,0,0
192802,SC,SOUTH CAROLINA,POLIO,1,0.06
192802,SD,SOUTH DAKOTA,POLIO,0,0
192802,TN,TENNESSEE,POLIO,1,0.04
192802,TX,TEXAS,POLIO,2,0.04
192802,UT,UTAH,POLIO,0,0
192802,VT,VERMONT,POLIO,0,0
192802,WA,WASHINGTON,POLIO,6,0.39
192802,WI,WISCONSIN,POLIO,1,0.03
192802,WV,WEST VIRGINIA,POLIO,4,0.24
192802,WY,WYOMING,POLIO,0,0
192803,AL,ALABAMA,POLIO,1,0.04
192803,AR,ARKANSAS,POLIO,0,0
192803,AZ,ARIZONA,POLIO,0,0
192803,CA,CALIFORNIA,POLIO,6,0.11
192803,CO,COLORADO,POLIO,0,0
192803,CT,CONNECTICUT,POLIO,1,0.06
192803,DE,DELAWARE,POLIO,0,0
192803,FL,FLORIDA,POLIO,0,0
192803,ID,IDAHO,POLIO,0,0
192803,IL,ILLINOIS,POLIO,2,0.03
192803,IN,INDIANA,POLIO,1,0.03
192803,KS,KANSAS,POLIO,0,0
192803,KY,KENTUCKY,POLIO,0,0
192803,LA,LOUISIANA,POLIO,0,0
192803,MA,MASSACHUSETTS,POLIO,3,0.07
192803,MD,MARYLAND,POLIO,0,0
192803,ME,MAINE,POLIO,0,0
192803,MI,MICHIGAN,POLIO,1,0.02
192803,MN,MINNESOTA,POLIO,0,0
192803,MO,MISSOURI,POLIO,1,0.03
192803,MS,MISSISSIPPI,POLIO,0,0
192803,MT,MONTANA,POLIO,1,0.18
192803,NC,NORTH CAROLINA,POLIO,0,0
192803,ND,NORTH DAKOTA,POLIO,0,0
192803,NE,NEBRASKA,POLIO,0,0
192803,NJ,NEW JERSEY,POLIO,0,0
192803,NM,NEW MEXICO,POLIO,0,0
192803,NY,NEW YORK,POLIO,4,0.03
192803,OH,OHIO,POLIO,4,0.06
192803,OK,OKLAHOMA,POLIO,0,0
192803,OR,OREGON,POLIO,10,1.07
192803,PA,PENNSYLVANIA,POLIO,2,0.02
192803,RI,RHODE ISLAND,POLIO,0,0
192803,SC,SOUTH CAROLINA,POLIO,6,0.35
192803,SD,SOUTH DAKOTA,POLIO,0,0
192803,TN,TENNESSEE,POLIO,0,0
192803,TX,TEXAS,POLIO,0,0
192803,UT,UTAH,POLIO,0,0
192803,VT,VERMONT,POLIO,0,0
192803,WA,WASHINGTON,POLIO,2,0.13
192803,WI,WISCONSIN,POLIO,1,0.03
192803,WV,WEST VIRGINIA,POLIO,2,0.12
192803,WY,WYOMING,POLIO,0,0
192804,AL,ALABAMA,POLIO,0,0
192804,AR,ARKANSAS,POLIO,2,0.11
192804,AZ,ARIZONA,POLIO,1,0.24
192804,CA,CALIFORNIA,POLIO,4,0.07
192804,CO,COLORADO,POLIO,2,0.2
192804,CT,CONNECTICUT,POLIO,1,0.06
192804,DC,DISTRICT OF COLUMBIA,POLIO,0,0
192804,DE,DELAWARE,POLIO,0,0
192804,FL,FLORIDA,POLIO,0,0
192804,GA,GEORGIA,POLIO,0,0
192804,IA,IOWA,POLIO,0,0
192804,ID,IDAHO,POLIO,0,0
192804,IL,ILLINOIS,POLIO,4,0.05
192804,IN,INDIANA,POLIO,4,0.12
192804,KS,KANSAS,POLIO,0,0
192804,KY,KENTUCKY,POLIO,0,0
192804,LA,LOUISIANA,POLIO,0,0
192804,MA,MASSACHUSETTS,POLIO,1,0.02
192804,MD,MARYLAND,POLIO,0,0
192804,ME,MAINE,POLIO,0,0
192804,MI,MICHIGAN,POLIO,1,0.02
192804,MN,MINNESOTA,POLIO,0,0
192804,MO,MISSOURI,POLIO,2,0.06
192804,MS,MISSISSIPPI,POLIO,0,0
192804,MT,MONTANA,POLIO,0,0
192804,NC,NORTH CAROLINA,POLIO,0,0
192804,ND,NORTH DAKOTA,POLIO,1,0.15
192804,NE,NEBRASKA,POLIO,0,0
192804,NH,NEW HAMPSHIRE,POLIO,0,0
192804,NJ,NEW JERSEY,POLIO,1,0.03
192804,NM,NEW MEXICO,POLIO,0,0
192804,NY,NEW YORK,POLIO,7,0.06
192804,OH,OHIO,POLIO,0,0
192804,OK,OKLAHOMA,POLIO,2,0.09
192804,OR,OREGON,POLIO,5,0.53
192804,PA,PENNSYLVANIA,POLIO,2,0.02
192804,RI,RHODE ISLAND,POLIO,0,0
192804,SC,SOUTH CAROLINA,POLIO,4,0.23
192804,SD,SOUTH DAKOTA,POLIO,0,0
192804,TN,TENNESSEE,POLIO,1,0.04
192804,TX,TEXAS,POLIO,3,0.05
192804,UT,UTAH,POLIO,0,0
192804,VT,VERMONT,POLIO,0,0
192804,WA,WASHINGTON,POLIO,1,0.06
192804,WI,WISCONSIN,POLIO,0,0
192804,WV,WEST VIRGINIA,POLIO,2,0.12
192804,WY,WYOMING,POLIO,0,0
192805,AL,ALABAMA,POLIO,0,0
192805,AR,ARKANSAS,POLIO,0,0
192805,AZ,ARIZONA,POLIO,1,0.24
192805,CA,CALIFORNIA,POLIO,17,0.32
192805,CO,COLORADO,POLIO,0,0
192805,CT,CONNECTICUT,POLIO,2,0.13
192805,DC,DISTRICT OF COLUMBIA,POLIO,0,0
192805,DE,DELAWARE,POLIO,0,0
192805,FL,FLORIDA,POLIO,0,0
192805,GA,GEORGIA,POLIO,0,0
192805,IA,IOWA,POLIO,1,0.04
192805,ID,IDAHO,POLIO,0,0
192805,IL,ILLINOIS,POLIO,3,0.04
192805,IN,INDIANA,POLIO,0,0
192805,KS,KANSAS,POLIO,0,0
192805,KY,KENTUCKY,POLIO,0,0
192805,LA,LOUISIANA,POLIO,0,0
192805,MA,MASSACHUSETTS,POLIO,1,0.02
192805,MD,MARYLAND,POLIO,2,0.12
192805,ME,MAINE,POLIO,3,0.38
192805,MI,MICHIGAN,POLIO,2,0.04
192805,MN,MINNESOTA,POLIO,0,0
192805,MO,MISSOURI,POLIO,0,0
192805,MS,MISSISSIPPI,POLIO,0,0
192805,MT,MONTANA,POLIO,0,0
192805,NC,NORTH CAROLINA,POLIO,0,0
192805,ND,NORTH DAKOTA,POLIO,0,0
192805,NE,NEBRASKA,POLIO,2,0.15
192805,NH,NEW HAMPSHIRE,POLIO,0,0
192805,NJ,NEW JERSEY,POLIO,1,0.03
192805,NM,NEW MEXICO,POLIO,2,0.48
192805,NY,NEW YORK,POLIO,8,0.07
192805,OH,OHIO,POLIO,2,0.03
192805,OK,OKLAHOMA,POLIO,0,0
192805,OR,OREGON,POLIO,3,0.32
192805,PA,PENNSYLVANIA,POLIO,0,0
192805,RI,RHODE ISLAND,POLIO,0,0
192805,SC,SOUTH CAROLINA,POLIO,3,0.17
192805,SD,SOUTH DAKOTA,POLIO,1,0.15
192805,TN,TENNESSEE,POLIO,0,0
192805,TX,TEXAS,POLIO,3,0.05
192805,UT,UTAH,POLIO,0,0
192805,VT,VERMONT,POLIO,0,0
192805,WA,WASHINGTON,POLIO,2,0.13
192805,WI,WISCONSIN,POLIO,1,0.03
192805,WV,WEST VIRGINIA,POLIO,1,0.06
192805,WY,WYOMING,POLIO,0,0
192806,AL,ALABAMA,POLIO,0,0
192806,AR,ARKANSAS,POLIO,0,0
192806,AZ,ARIZONA,POLIO,0,0
192806,CA,CALIFORNIA,POLIO,12,0.22
192806,CO,COLORADO,POLIO,1,0.1
192806,CT,CONNECTICUT,POLIO,0,0
192806,DC,DISTRICT OF COLUMBIA,POLIO,0,0
192806,DE,DELAWARE,POLIO,0,0
192806,FL,FLORIDA,POLIO,0,0
192806,GA,GEORGIA,POLIO,0,0
192806,IA,IOWA,POLIO,0,0
192806,IL,ILLINOIS,POLIO,2,0.03
192806,IN,INDIANA,POLIO,0,0
192806,KS,KANSAS,POLIO,0,0
192806,KY,KENTUCKY,POLIO,0,0
192806,LA,LOUISIANA,POLIO,0,0
192806,MA,MASSACHUSETTS,POLIO,2,0.05
192806,MD,MARYLAND,POLIO,0,0
192806,ME,MAINE,POLIO,0,0
192806,MI,MICHIGAN,POLIO,3,0.06
192806,MN,MINNESOTA,POLIO,0,0
192806,MO,MISSOURI,POLIO,0,0
192806,MS,MISSISSIPPI,POLIO,0,0
192806,MT,MONTANA,POLIO,0,0
192806,NC,NORTH CAROLINA,POLIO,0,0
192806,ND,NORTH DAKOTA,POLIO,0,0
192806,NE,NEBRASKA,POLIO,1,0.07
192806,NH,NEW HAMPSHIRE,POLIO,0,0
192806,NJ,NEW JERSEY,POLIO,0,0
192806,NM,NEW MEXICO,POLIO,0,0
192806,NY,NEW YORK,POLIO,3,0.03
192806,OH,OHIO,POLIO,3,0.05
192806,OK,OKLAHOMA,POLIO,1,0.04
192806,OR,OREGON,POLIO,2,0.21
192806,PA,PENNSYLVANIA,POLIO,4,0.04
192806,RI,RHODE ISLAND,POLIO,0,0
192806,SC,SOUTH CAROLINA,POLIO,1,0.06
192806,SD,SOUTH DAKOTA,POLIO,2,0.29
192806,TN,TENNESSEE,POLIO,1,0.04
192806,TX,TEXAS,POLIO,0,0
192806,UT,UTAH,POLIO,1,0.2
192806,VA,VIRGINIA,POLIO,1,0.04
192806,VT,VERMONT,POLIO,0,0
192806,WA,WASHINGTON,POLIO,1,0.06
192806,WI,WISCONSIN,POLIO,4,0.14
192806,WV,WEST VIRGINIA,POLIO,0,0
192806,WY,WYOMING,POLIO,0,0
192807,AL,ALABAMA,POLIO,2,0.08
192807,AR,ARKANSAS,POLIO,0,0
192807,AZ,ARIZONA,POLIO,0,0
192807,CA,CALIFORNIA,POLIO,7,0.13
192807,CO,COLORADO,POLIO,0,0
192807,CT,CONNECTICUT,POLIO,0,0
192807,DC,DISTRICT OF COLUMBIA,POLIO,0,0
192807,DE,DELAWARE,POLIO,0,0
192807,FL,FLORIDA,POLIO,0,0
192807,GA,GEORGIA,POLIO,0,0
192807,IA,IOWA,POLIO,0,0
192807,ID,IDAHO,POLIO,1,0.22
192807,IL,ILLINOIS,POLIO,1,0.01
192807,IN,INDIANA,POLIO,0,0
192807,KS,KANSAS,POLIO,0,0
192807,KY,KENTUCKY,POLIO,0,0
192807,LA,LOUISIANA,POLIO,0,0
192807,MA,MASSACHUSETTS,POLIO,4,0.09
192807,MD,MARYLAND,POLIO,0,0
192807,ME,MAINE,POLIO,0,0
192807,MI,MICHIGAN,POLIO,0,0
192807,MN,MINNESOTA,POLIO,0,0
192807,MO,MISSOURI,POLIO,0,0
192807,MS,MISSISSIPPI,POLIO,0,0
192807,MT,MONTANA,POLIO,0,0
192807,NC,NORTH CAROLINA,POLIO,1,0.03
192807,ND,NORTH DAKOTA,POLIO,1,0.15
192807,NE,NEBRASKA,POLIO,0,0
192807,NH,NEW HAMPSHIRE,POLIO,1,0.21
192807,NJ,NEW JERSEY,POLIO,1,0.03
192807,NM,NEW MEXICO,POLIO,1,0.24
192807,NY,NEW YORK,POLIO,2,0.02
192807,OH,OHIO,POLIO,3,0.05
192807,OK,OKLAHOMA,POLIO,1,0.04
192807,OR,OREGON,POLIO,3,0.32
192807,PA,PENNSYLVANIA,POLIO,1,0.01
192807,RI,RHODE ISLAND,POLIO,0,0
192807,SC,SOUTH CAROLINA,POLIO,0,0
192807,SD,SOUTH DAKOTA,POLIO,0,0
192807,TN,TENNESSEE,POLIO,0,0
192807,TX,TEXAS,POLIO,0,0
192807,UT,UTAH,POLIO,2,0.4
192807,VT,VERMONT,POLIO,0,0
192807,WA,WASHINGTON,POLIO,0,0
192807,WI,WISCONSIN,POLIO,2,0.07
192807,WV,WEST VIRGINIA,POLIO,0,0
192807,WY,WYOMING,POLIO,0,0
192808,AL,ALABAMA,POLIO,3,0.11
192808,AR,ARKANSAS,POLIO,0,0
192808,AZ,ARIZONA,POLIO,0,0
192808,CA,CALIFORNIA,POLIO,6,0.11
192808,CO,COLORADO,POLIO,0,0
192808,CT,CONNECTICUT,POLIO,0,0
192808,DE,DELAWARE,POLIO,0,0
192808,FL,FLORIDA,POLIO,2,0.14
192808,GA,GEORGIA,POLIO,0,0
192808,IA,IOWA,POLIO,1,0.04
192808,ID,IDAHO,POLIO,0,0
192808,IL,ILLINOIS,POLIO,1,0.01
192808,IN,INDIANA,POLIO,0,0
192808,KS,KANSAS,POLIO,0,0
192808,KY,KENTUCKY,POLIO,0,0
192808,LA,LOUISIANA,POLIO,1,0.05
192808,MA,MASSACHUSETTS,POLIO,2,0.05
192808,MD,MARYLAND,POLIO,0,0
192808,ME,MAINE,POLIO,0,0
192808,MI,MICHIGAN,POLIO,1,0.02
192808,MN,MINNESOTA,POLIO,1,0.04
192808,MO,MISSOURI,POLIO,0,0
192808,MS,MISSISSIPPI,POLIO,1,0.05
192808,MT,MONTANA,POLIO,0,0
192808,NC,NORTH CAROLINA,POLIO,0,0
192808,ND,NORTH DAKOTA,POLIO,0,0
192808,NE,NEBRASKA,POLIO,0,0
192808,NJ,NEW JERSEY,POLIO,0,0
192808,NM,NEW MEXICO,POLIO,2,0.48
192808,NY,NEW YORK,POLIO,4,0.03
192808,OH,OHIO,POLIO,2,0.03
192808,OK,OKLAHOMA,POLIO,4,0.17
192808,OR,OREGON,POLIO,1,0.11
192808,PA,PENNSYLVANIA,POLIO,1,0.01
192808,RI,RHODE ISLAND,POLIO,0,0
192808,SC,SOUTH CAROLINA,POLIO,1,0.06
192808,SD,SOUTH DAKOTA,POLIO,1,0.15
192808,TN,TENNESSEE,POLIO,0,0
192808,TX,TEXAS,POLIO,0,0
192808,UT,UTAH,POLIO,0,0
192808,VT,VERMONT,POLIO,0,0
192808,WA,WASHINGTON,POLIO,1,0.06
192808,WI,WISCONSIN,POLIO,1,0.03
192808,WV,WEST VIRGINIA,POLIO,0,0
192808,WY,WYOMING,POLIO,0,0
192809,AL,ALABAMA,POLIO,0,0
192809,AR,ARKANSAS,POLIO,0,0
192809,AZ,ARIZONA,POLIO,0,0
192809,CA,CALIFORNIA,POLIO,8,0.15
192809,CO,COLORADO,POLIO,0,0
192809,CT,CONNECTICUT,POLIO,1,0.06
192809,DC,DISTRICT OF COLUMBIA,POLIO,0,0
192809,DE,DELAWARE,POLIO,0,0
192809,FL,FLORIDA,POLIO,0,0
192809,GA,GEORGIA,POLIO,0,0
192809,IA,IOWA,POLIO,0,0
192809,ID,IDAHO,POLIO,1,0.22
192809,IL,ILLINOIS,POLIO,1,0.01
192809,IN,INDIANA,POLIO,0,0
192809,KS,KANSAS,POLIO,0,0
192809,KY,KENTUCKY,POLIO,0,0
192809,LA,LOUISIANA,POLIO,2,0.1
192809,MA,MASSACHUSETTS,POLIO,6,0.14
192809,MD,MARYLAND,POLIO,2,0.12
192809,ME,MAINE,POLIO,0,0
192809,MI,MICHIGAN,POLIO,0,0
192809,MN,MINNESOTA,POLIO,0,0
192809,MO,MISSOURI,POLIO,0,0
192809,MS,MISSISSIPPI,POLIO,2,0.1
192809,MT,MONTANA,POLIO,0,0
192809,NC,NORTH CAROLINA,POLIO,1,0.03
192809,ND,NORTH DAKOTA,POLIO,1,0.15
192809,NE,NEBRASKA,POLIO,1,0.07
192809,NH,NEW HAMPSHIRE,POLIO,1,0.21
192809,NJ,NEW JERSEY,POLIO,0,0
192809,NM,NEW MEXICO,POLIO,0,0
192809,NY,NEW YORK,POLIO,4,0.03
192809,OH,OHIO,POLIO,1,0.02
192809,OK,OKLAHOMA,POLIO,1,0.04
192809,OR,OREGON,POLIO,3,0.32
192809,PA,PENNSYLVANIA,POLIO,2,0.02
192809,RI,RHODE ISLAND,POLIO,0,0
192809,SC,SOUTH CAROLINA,POLIO,2,0.12
192809,SD,SOUTH DAKOTA,POLIO,0,0
192809,TN,TENNESSEE,POLIO,0,0
192809,TX,TEXAS,POLIO,0,0
192809,UT,UTAH,POLIO,0,0
192809,VA,VIRGINIA,POLIO,1,0.04
192809,VT,VERMONT,POLIO,0,0
192809,WA,WASHINGTON,POLIO,4,0.26
192809,WI,WISCONSIN,POLIO,0,0
192809,WV,WEST VIRGINIA,POLIO,1,0.06
192809,WY,WYOMING,POLIO,0,0
192810,AL,ALABAMA,POLIO,0,0
192810,AR,ARKANSAS,POLIO,0,0
192810,AZ,ARIZONA,POLIO,0,0
192810,CA,CALIFORNIA,POLIO,6,0.11
192810,CO,COLORADO,POLIO,1,0.1
192810,CT,CONNECTICUT,POLIO,0,0
192810,DE,DELAWARE,POLIO,0,0
192810,FL,FLORIDA,POLIO,1,0.07
192810,GA,GEORGIA,POLIO,0,0
192810,IA,IOWA,POLIO,0,0
192810,ID,IDAHO,POLIO,0,0
192810,IL,ILLINOIS,POLIO,3,0.04
192810,IN,INDIANA,POLIO,1,0.03
192810,KS,KANSAS,POLIO,1,0.05
192810,KY,KENTUCKY,POLIO,0,0
192810,LA,LOUISIANA,POLIO,0,0
192810,MA,MASSACHUSETTS,POLIO,1,0.02
192810,MD,MARYLAND,POLIO,0,0
192810,ME,MAINE,POLIO,2,0.25
192810,MI,MICHIGAN,POLIO,0,0
192810,MN,MINNESOTA,POLIO,0,0
192810,MO,MISSOURI,POLIO,1,0.03
192810,MS,MISSISSIPPI,POLIO,0,0
192810,NC,NORTH CAROLINA,POLIO,0,0
192810,ND,NORTH DAKOTA,POLIO,1,0.15
192810,NE,NEBRASKA,POLIO,2,0.15
192810,NH,NEW HAMPSHIRE,POLIO,0,0
192810,NJ,NEW JERSEY,POLIO,0,0
192810,NM,NEW MEXICO,POLIO,0,0
192810,NY,NEW YORK,POLIO,5,0.04
192810,OH,OHIO,POLIO,0,0
192810,OK,OKLAHOMA,POLIO,1,0.04
192810,OR,OREGON,POLIO,2,0.21
192810,PA,PENNSYLVANIA,POLIO,0,0
192810,RI,RHODE ISLAND,POLIO,0,0
192810,SC,SOUTH CAROLINA,POLIO,1,0.06
192810,SD,SOUTH DAKOTA,POLIO,0,0
192810,TN,TENNESSEE,POLIO,0,0
192810,TX,TEXAS,POLIO,0,0
192810,UT,UTAH,POLIO,0,0
192810,VT,VERMONT,POLIO,0,0
192810,WA,WASHINGTON,POLIO,1,0.06
192810,WI,WISCONSIN,POLIO,0,0
192810,WV,WEST VIRGINIA,POLIO,1,0.06
192810,WY,WYOMING,POLIO,0,0
192811,AL,ALABAMA,POLIO,1,0.04
192811,AR,ARKANSAS,POLIO,1,0.05
192811,AZ,ARIZONA,POLIO,0,0
192811,CA,CALIFORNIA,POLIO,3,0.06
192811,CO,COLORADO,POLIO,0,0
192811,CT,CONNECTICUT,POLIO,0,0
192811,DE,DELAWARE,POLIO,0,0
192811,FL,FLORIDA,POLIO,0,0
192811,GA,GEORGIA,POLIO,0,0
192811,IA,IOWA,POLIO,0,0
192811,ID,IDAHO,POLIO,0,0
192811,IL,ILLINOIS,POLIO,1,0.01
192811,IN,INDIANA,POLIO,0,0
192811,KS,KANSAS,POLIO,1,0.05
192811,KY,KENTUCKY,POLIO,0,0
192811,LA,LOUISIANA,POLIO,0,0
192811,MA,MASSACHUSETTS,POLIO,2,0.05
192811,MD,MARYLAND,POLIO,0,0
192811,ME,MAINE,POLIO,0,0
192811,MI,MICHIGAN,POLIO,1,0.02
192811,MN,MINNESOTA,POLIO,0,0
192811,MO,MISSOURI,POLIO,0,0
192811,MS,MISSISSIPPI,POLIO,0,0
192811,MT,MONTANA,POLIO,0,0
192811,NC,NORTH CAROLINA,POLIO,0,0
192811,ND,NORTH DAKOTA,POLIO,1,0.15
192811,NE,NEBRASKA,POLIO,1,0.07
192811,NH,NEW HAMPSHIRE,POLIO,0,0
192811,NJ,NEW JERSEY,POLIO,1,0.03
192811,NY,NEW YORK,POLIO,0,0
192811,OH,OHIO,POLIO,2,0.03
192811,OK,OKLAHOMA,POLIO,0,0
192811,OR,OREGON,POLIO,2,0.21
192811,PA,PENNSYLVANIA,POLIO,1,0.01
192811,RI,RHODE ISLAND,POLIO,0,0
192811,SC,SOUTH CAROLINA,POLIO,1,0.06
192811,SD,SOUTH DAKOTA,POLIO,3,0.44
192811,TN,TENNESSEE,POLIO,0,0
192811,TX,TEXAS,POLIO,0,0
192811,UT,UTAH,POLIO,0,0
192811,VT,VERMONT,POLIO,0,0
192811,WA,WASHINGTON,POLIO,3,0.19
192811,WI,WISCONSIN,POLIO,0,0
192811,WV,WEST VIRGINIA,POLIO,1,0.06
192811,WY,WYOMING,POLIO,0,0
192812,AL,ALABAMA,POLIO,1,0.04
192812,AR,ARKANSAS,POLIO,0,0
192812,AZ,ARIZONA,POLIO,0,0
192812,CA,CALIFORNIA,POLIO,2,0.04
192812,CO,COLORADO,POLIO,0,0
192812,CT,CONNECTICUT,POLIO,0,0
192812,DC,DISTRICT OF COLUMBIA,POLIO,1,0.21
192812,DE,DELAWARE,POLIO,0,0
192812,FL,FLORIDA,POLIO,0,0
192812,GA,GEORGIA,POLIO,0,0
192812,IA,IOWA,POLIO,0,0
192812,ID,IDAHO,POLIO,0,0
192812,IL,ILLINOIS,POLIO,2,0.03
192812,IN,INDIANA,POLIO,0,0
192812,KS,KANSAS,POLIO,1,0.05
192812,KY,KENTUCKY,POLIO,3,0.12
192812,LA,LOUISIANA,POLIO,0,0
192812,MA,MASSACHUSETTS,POLIO,1,0.02
192812,MD,MARYLAND,POLIO,0,0
192812,ME,MAINE,POLIO,0,0
192812,MI,MICHIGAN,POLIO,1,0.02
192812,MN,MINNESOTA,POLIO,0,0
192812,MO,MISSOURI,POLIO,2,0.06
192812,MS,MISSISSIPPI,POLIO,0,0
192812,MT,MONTANA,POLIO,0,0
192812,NC,NORTH CAROLINA,POLIO,0,0
192812,ND,NORTH DAKOTA,POLIO,0,0
192812,NE,NEBRASKA,POLIO,0,0
192812,NH,NEW HAMPSHIRE,POLIO,0,0
192812,NJ,NEW JERSEY,POLIO,1,0.03
192812,NM,NEW MEXICO,POLIO,0,0
192812,NY,NEW YORK,POLIO,9,0.08
192812,OH,OHIO,POLIO,2,0.03
192812,OK,OKLAHOMA,POLIO,1,0.04
192812,OR,OREGON,POLIO,1,0.11
192812,PA,PENNSYLVANIA,POLIO,3,0.03
192812,RI,RHODE ISLAND,POLIO,0,0
192812,SC,SOUTH CAROLINA,POLIO,0,0
192812,TN,TENNESSEE,POLIO,0,0
192812,TX,TEXAS,POLIO,0,0
192812,UT,UTAH,POLIO,0,0
192812,VT,VERMONT,POLIO,0,0
192812,WA,WASHINGTON,POLIO,0,0
192812,WI,WISCONSIN,POLIO,2,0.07
192812,WV,WEST VIRGINIA,POLIO,1,0.06
192812,WY,WYOMING,POLIO,0,0
192813,AL,ALABAMA,POLIO,0,0
192813,AR,ARKANSAS,POLIO,0,0
192813,AZ,ARIZONA,POLIO,1,0.24
192813,CA,CALIFORNIA,POLIO,3,0.06
192813,CO,COLORADO,POLIO,0,0
192813,CT,CONNECTICUT,POLIO,0,0
192813,DE,DELAWARE,POLIO,0,0
192813,FL,FLORIDA,POLIO,0,0
192813,GA,GEORGIA,POLIO,0,0
192813,IA,IOWA,POLIO,0,0
192813,ID,IDAHO,POLIO,1,0.22
192813,IL,ILLINOIS,POLIO,0,0
192813,IN,INDIANA,POLIO,0,0
192813,KS,KANSAS,POLIO,2,0.11
192813,KY,KENTUCKY,POLIO,0,0
192813,LA,LOUISIANA,POLIO,0,0
192813,MA,MASSACHUSETTS,POLIO,0,0
192813,MD,MARYLAND,POLIO,0,0
192813,ME,MAINE,POLIO,1,0.13
192813,MI,MICHIGAN,POLIO,0,0
192813,MN,MINNESOTA,POLIO,1,0.04
192813,MO,MISSOURI,POLIO,2,0.06
192813,MS,MISSISSIPPI,POLIO,1,0.05
192813,MT,MONTANA,POLIO,0,0
192813,NC,NORTH CAROLINA,POLIO,0,0
192813,ND,NORTH DAKOTA,POLIO,0,0
192813,NE,NEBRASKA,POLIO,0,0
192813,NH,NEW HAMPSHIRE,POLIO,0,0
192813,NJ,NEW JERSEY,POLIO,0,0
192813,NM,NEW MEXICO,POLIO,0,0
192813,NY,NEW YORK,POLIO,5,0.04
192813,OH,OHIO,POLIO,4,0.06
192813,OK,OKLAHOMA,POLIO,0,0
192813,OR,OREGON,POLIO,3,0.32
192813,PA,PENNSYLVANIA,POLIO,0,0
192813,RI,RHODE ISLAND,POLIO,0,0
