week,state,state_name,disease,cases,incidence_per_capita
196604,ID,IDAHO,RUBELLA,1,0.15
196604,IL,ILLINOIS,RUBELLA,39,0.36
196604,IN,INDIANA,RUBELLA,15,0.3
196604,KY,KENTUCKY,RUBELLA,33,1.05
196604,MA,MASSACHUSETTS,RUBELLA,20,0.36
196604,MD,MARYLAND,RUBELLA,10,0.27
196604,ME,MAINE,RUBELLA,11,1.1
196604,MI,MICHIGAN,RUBELLA,44,0.52
196604,MN,MINNESOTA,RUBELLA,8,0.22
196604,MT,MONTANA,RUBELLA,9,1.27
196604,ND,NORTH DAKOTA,RUBELLA,4,0.62
196604,NH,NEW HAMPSHIRE,RUBELLA,2,0.29
196604,NY,NEW YORK,RUBELLA,41,0.23
196604,OR,OREGON,RUBELLA,30,1.52
196604,PA,PENNSYLVANIA,RUBELLA,1,0.01
196604,RI,RHODE ISLAND,RUBELLA,3,0.33
196604,TN,TENNESSEE,RUBELLA,76,1.99
196604,TX,TEXAS,RUBELLA,1,0.01
196604,UT,UTAH,RUBELLA,6,0.59
196604,VA,VIRGINIA,RUBELLA,5,0.11
196604,VT,VERMONT,RUBELLA,31,7.51
196604,WA,WASHINGTON,RUBELLA,89,2.91
196604,WI,WISCONSIN,RUBELLA,132,3.09
196604,WV,WEST VIRGINIA,RUBELLA,29,1.63
196605,AK,ALASKA,RUBELLA,8,2.95
196605,AZ,ARIZONA,RUBELLA,162,10.04
196605,CA,CALIFORNIA,RUBELLA,46,0.24
196605,CO,COLORADO,RUBELLA,9,0.45
196605,CT,CONNECTICUT,RUBELLA,72,2.48
196605,FL,FLORIDA,RUBELLA,17,0.28
196605,HI,HAWAII,RUBELLA,2,0.28
196605,IA,IOWA,RUBELLA,51,1.85
196605,IL,ILLINOIS,RUBELLA,39,0.36
196605,IN,INDIANA,RUBELLA,47,0.94
196605,KY,KENTUCKY,RUBELLA,15,0.48
196605,MA,MASSACHUSETTS,RUBELLA,102,1.84
196605,MD,MARYLAND,RUBELLA,5,0.14
196605,ME,MAINE,RUBELLA,5,0.5
196605,MI,MICHIGAN,RUBELLA,38,0.45
196605,MT,MONTANA,RUBELLA,15,2.12
196605,ND,NORTH DAKOTA,RUBELLA,10,1.55
196605,NY,NEW YORK,RUBELLA,43,0.24
196605,OR,OREGON,RUBELLA,44,2.23
196605,RI,RHODE ISLAND,RUBELLA,13,1.45
196605,SC,SOUTH CAROLINA,RUBELLA,1,0.04
196605,TN,TENNESSEE,RUBELLA,55,1.44
196605,VA,VIRGINIA,RUBELLA,14,0.31
196605,VT,VERMONT,RUBELLA,1,0.24
196605,WA,WASHINGTON,RUBELLA,150,4.91
196605,WI,WISCONSIN,RUBELLA,149,3.49
196605,WV,WEST VIRGINIA,RUBELLA,40,2.25
196605,WY,WYOMING,RUBELLA,1,0.31
196606,AK,ALASKA,RUBELLA,5,1.85
196606,AL,ALABAMA,RUBELLA,1,0.03
196606,AR,ARKANSAS,RUBELLA,1,0.05
196606,AZ,ARIZONA,RUBELLA,127,7.87
196606,CA,CALIFORNIA,RUBELLA,104,0.55
196606,CO,COLORADO,RUBELLA,13,0.65
196606,CT,CONNECTICUT,RUBELLA,44,1.52
196606,DE,DELAWARE,RUBELLA,3,0.58
196606,FL,FLORIDA,RUBELLA,11,0.18
196606,HI,HAWAII,RUBELLA,9,1.27
196606,IA,IOWA,RUBELLA,56,2.03
196606,ID,IDAHO,RUBELLA,56,8.13
196606,IL,ILLINOIS,RUBELLA,24,0.22
196606,IN,INDIANA,RUBELLA,31,0.62
196606,KY,KENTUCKY,RUBELLA,142,4.51
196606,MA,MASSACHUSETTS,RUBELLA,93,1.68
196606,MD,MARYLAND,RUBELLA,6,0.16
196606,ME,MAINE,RUBELLA,2,0.2
196606,MI,MICHIGAN,RUBELLA,117,1.37
196606,MN,MINNESOTA,RUBELLA,8,0.22
196606,MT,MONTANA,RUBELLA,3,0.42
196606,ND,NORTH DAKOTA,RUBELLA,8,1.24
196606,NH,NEW HAMPSHIRE,RUBELLA,5,0.73
196606,NY,NEW YORK,RUBELLA,76,0.43
196606,OH,OHIO,RUBELLA,29,0.28
196606,OR,OREGON,RUBELLA,28,1.42
196606,RI,RHODE ISLAND,RUBELLA,9,1
196606,SC,SOUTH CAROLINA,RUBELLA,1,0.04
196606,TN,TENNESSEE,RUBELLA,47,1.23
196606,UT,UTAH,RUBELLA,2,0.2
196606,VA,VIRGINIA,RUBELLA,3,0.07
196606,VT,VERMONT,RUBELLA,7,1.69
196606,WA,WASHINGTON,RUBELLA,108,3.53
196606,WI,WISCONSIN,RUBELLA,141,3.3
196606,WV,WEST VIRGINIA,RUBELLA,17,0.96
196607,AK,ALASKA,RUBELLA,1,0.37
196607,AL,ALABAMA,RUBELLA,1,0.03
196607,AZ,ARIZONA,RUBELLA,101,6.26
196607,CA,CALIFORNIA,RUBELLA,74,0.39
196607,CO,COLORADO,RUBELLA,16,0.8
196607,CT,CONNECTICUT,RUBELLA,44,1.52
196607,DE,DELAWARE,RUBELLA,2,0.39
196607,FL,FLORIDA,RUBELLA,7,0.11
196607,HI,HAWAII,RUBELLA,2,0.28
196607,IA,IOWA,RUBELLA,43,1.56
196607,ID,IDAHO,RUBELLA,8,1.16
196607,IL,ILLINOIS,RUBELLA,104,0.96
196607,IN,INDIANA,RUBELLA,124,2.48
196607,KY,KENTUCKY,RUBELLA,132,4.19
196607,MA,MASSACHUSETTS,RUBELLA,53,0.96
196607,MD,MARYLAND,RUBELLA,19,0.51
196607,ME,MAINE,RUBELLA,10,1
196607,MI,MICHIGAN,RUBELLA,91,1.07
196607,MN,MINNESOTA,RUBELLA,1,0.03
196607,MT,MONTANA,RUBELLA,1,0.14
196607,ND,NORTH DAKOTA,RUBELLA,4,0.62
196607,NH,NEW HAMPSHIRE,RUBELLA,1,0.15
196607,NY,NEW YORK,RUBELLA,66,0.37
196607,OH,OHIO,RUBELLA,36,0.35
196607,OR,OREGON,RUBELLA,37,1.88
196607,RI,RHODE ISLAND,RUBELLA,3,0.33
196607,SC,SOUTH CAROLINA,RUBELLA,10,0.4
196607,TN,TENNESSEE,RUBELLA,84,2.2
196607,TX,TEXAS,RUBELLA,6,0.06
196607,UT,UTAH,RUBELLA,4,0.4
196607,VA,VIRGINIA,RUBELLA,12,0.27
196607,VT,VERMONT,RUBELLA,5,1.21
196607,WA,WASHINGTON,RUBELLA,153,5
196607,WI,WISCONSIN,RUBELLA,128,2.99
196607,WV,WEST VIRGINIA,RUBELLA,63,3.55
196608,AK,ALASKA,RUBELLA,1,0.37
196608,AL,ALABAMA,RUBELLA,3,0.09
196608,AZ,ARIZONA,RUBELLA,83,5.14
196608,CA,CALIFORNIA,RUBELLA,67,0.36
196608,CO,COLORADO,RUBELLA,22,1.1
196608,CT,CONNECTICUT,RUBELLA,40,1.38
196608,DE,DELAWARE,RUBELLA,1,0.19
196608,FL,FLORIDA,RUBELLA,25,0.41
196608,IA,IOWA,RUBELLA,52,1.88
196608,ID,IDAHO,RUBELLA,8,1.16
196608,IL,ILLINOIS,RUBELLA,87,0.8
196608,IN,INDIANA,RUBELLA,54,1.08
196608,KY,KENTUCKY,RUBELLA,95,3.02
196608,MA,MASSACHUSETTS,RUBELLA,13,0.23
196608,MD,MARYLAND,RUBELLA,1,0.03
196608,ME,MAINE,RUBELLA,9,0.9
196608,MI,MICHIGAN,RUBELLA,64,0.75
196608,MN,MINNESOTA,RUBELLA,5,0.14
196608,MO,MISSOURI,RUBELLA,3,0.07
196608,MT,MONTANA,RUBELLA,4,0.57
196608,ND,NORTH DAKOTA,RUBELLA,8,1.24
196608,NY,NEW YORK,RUBELLA,57,0.32
196608,OH,OHIO,RUBELLA,37,0.36
196608,OR,OREGON,RUBELLA,34,1.73
196608,RI,RHODE ISLAND,RUBELLA,1,0.11
196608,SC,SOUTH CAROLINA,RUBELLA,4,0.16
196608,TN,TENNESSEE,RUBELLA,39,1.02
196608,UT,UTAH,RUBELLA,2,0.2
196608,VA,VIRGINIA,RUBELLA,33,0.74
196608,VT,VERMONT,RUBELLA,2,0.48
196608,WA,WASHINGTON,RUBELLA,93,3.04
196608,WI,WISCONSIN,RUBELLA,193,4.52
196608,WV,WEST VIRGINIA,RUBELLA,37,2.08
196609,AK,ALASKA,RUBELLA,2,0.74
196609,AL,ALABAMA,RUBELLA,3,0.09
196609,AZ,ARIZONA,RUBELLA,114,7.06
196609,CA,CALIFORNIA,RUBELLA,124,0.66
196609,CO,COLORADO,RUBELLA,15,0.75
196609,CT,CONNECTICUT,RUBELLA,99,3.41
196609,DE,DELAWARE,RUBELLA,1,0.19
196609,FL,FLORIDA,RUBELLA,43,0.7
196609,HI,HAWAII,RUBELLA,6,0.85
196609,IA,IOWA,RUBELLA,52,1.88
196609,IL,ILLINOIS,RUBELLA,81,0.75
196609,IN,INDIANA,RUBELLA,71,1.42
196609,KY,KENTUCKY,RUBELLA,17,0.54
196609,MA,MASSACHUSETTS,RUBELLA,43,0.78
196609,MD,MARYLAND,RUBELLA,17,0.46
196609,ME,MAINE,RUBELLA,3,0.3
196609,MI,MICHIGAN,RUBELLA,161,1.89
196609,MN,MINNESOTA,RUBELLA,6,0.17
196609,MT,MONTANA,RUBELLA,6,0.85
196609,ND,NORTH DAKOTA,RUBELLA,1,0.15
196609,NH,NEW HAMPSHIRE,RUBELLA,7,1.03
196609,NY,NEW YORK,RUBELLA,68,0.38
196609,OH,OHIO,RUBELLA,44,0.43
196609,OR,OREGON,RUBELLA,26,1.32
196609,SC,SOUTH CAROLINA,RUBELLA,18,0.71
196609,TN,TENNESSEE,RUBELLA,61,1.6
196609,UT,UTAH,RUBELLA,5,0.5
196609,VA,VIRGINIA,RUBELLA,13,0.29
196609,VT,VERMONT,RUBELLA,5,1.21
196609,WA,WASHINGTON,RUBELLA,186,6.08
196609,WI,WISCONSIN,RUBELLA,176,4.12
196609,WV,WEST VIRGINIA,RUBELLA,11,0.62
196610,AK,ALASKA,RUBELLA,3,1.11
196610,AL,ALABAMA,RUBELLA,7,0.2
196610,AZ,ARIZONA,RUBELLA,161,9.98
196610,CA,CALIFORNIA,RUBELLA,133,0.71
196610,CO,COLORADO,RUBELLA,19,0.95
196610,CT,CONNECTICUT,RUBELLA,84,2.89
196610,DE,DELAWARE,RUBELLA,2,0.39
196610,FL,FLORIDA,RUBELLA,42,0.69
196610,HI,HAWAII,RUBELLA,2,0.28
196610,IA,IOWA,RUBELLA,39,1.41
196610,ID,IDAHO,RUBELLA,12,1.74
196610,IL,ILLINOIS,RUBELLA,141,1.3
196610,IN,INDIANA,RUBELLA,87,1.74
196610,KY,KENTUCKY,RUBELLA,71,2.26
196610,MA,MASSACHUSETTS,RUBELLA,26,0.47
196610,MD,MARYLAND,RUBELLA,5,0.14
196610,ME,MAINE,RUBELLA,12,1.2
196610,MI,MICHIGAN,RUBELLA,128,1.5
196610,MN,MINNESOTA,RUBELLA,3,0.08
196610,MT,MONTANA,RUBELLA,9,1.27
196610,ND,NORTH DAKOTA,RUBELLA,1,0.15
196610,NH,NEW HAMPSHIRE,RUBELLA,14,2.06
196610,NY,NEW YORK,RUBELLA,85,0.48
196610,OH,OHIO,RUBELLA,41,0.4
196610,OR,OREGON,RUBELLA,42,2.13
196610,PA,PENNSYLVANIA,RUBELLA,3,0.03
196610,RI,RHODE ISLAND,RUBELLA,4,0.44
196610,SC,SOUTH CAROLINA,RUBELLA,18,0.71
196610,TN,TENNESSEE,RUBELLA,65,1.7
196610,TX,TEXAS,RUBELLA,2,0.02
196610,UT,UTAH,RUBELLA,6,0.59
196610,VA,VIRGINIA,RUBELLA,62,1.39
196610,VT,VERMONT,RUBELLA,3,0.73
196610,WA,WASHINGTON,RUBELLA,112,3.66
196610,WI,WISCONSIN,RUBELLA,187,4.38
196610,WV,WEST VIRGINIA,RUBELLA,96,5.41
196611,AK,ALASKA,RUBELLA,2,0.74
196611,AZ,ARIZONA,RUBELLA,150,9.29
196611,CA,CALIFORNIA,RUBELLA,115,0.61
196611,CO,COLORADO,RUBELLA,19,0.95
196611,CT,CONNECTICUT,RUBELLA,110,3.79
196611,DE,DELAWARE,RUBELLA,6,1.16
196611,FL,FLORIDA,RUBELLA,32,0.52
196611,HI,HAWAII,RUBELLA,4,0.56
196611,IA,IOWA,RUBELLA,105,3.8
196611,ID,IDAHO,RUBELLA,5,0.73
196611,IL,ILLINOIS,RUBELLA,183,1.69
196611,IN,INDIANA,RUBELLA,89,1.78
196611,KY,KENTUCKY,RUBELLA,185,5.88
196611,MA,MASSACHUSETTS,RUBELLA,74,1.34
196611,MD,MARYLAND,RUBELLA,35,0.95
196611,ME,MAINE,RUBELLA,6,0.6
196611,MI,MICHIGAN,RUBELLA,53,0.62
196611,MN,MINNESOTA,RUBELLA,16,0.44
196611,MT,MONTANA,RUBELLA,5,0.71
196611,ND,NORTH DAKOTA,RUBELLA,5,0.77
196611,NH,NEW HAMPSHIRE,RUBELLA,16,2.35
196611,NY,NEW YORK,RUBELLA,104,0.58
196611,OH,OHIO,RUBELLA,22,0.21
196611,OR,OREGON,RUBELLA,24,1.22
196611,PA,PENNSYLVANIA,RUBELLA,3,0.03
196611,RI,RHODE ISLAND,RUBELLA,3,0.33
196611,SC,SOUTH CAROLINA,RUBELLA,21,0.83
196611,TN,TENNESSEE,RUBELLA,82,2.15
196611,TX,TEXAS,RUBELLA,1,0.01
196611,UT,UTAH,RUBELLA,1,0.1
196611,VA,VIRGINIA,RUBELLA,55,1.23
196611,WA,WASHINGTON,RUBELLA,109,3.57
196611,WI,WISCONSIN,RUBELLA,236,5.52
196611,WV,WEST VIRGINIA,RUBELLA,31,1.75
196611,WY,WYOMING,RUBELLA,3,0.93
196612,AK,ALASKA,RUBELLA,2,0.74
196612,AL,ALABAMA,RUBELLA,4,0.12
196612,AZ,ARIZONA,RUBELLA,135,8.36
196612,CA,CALIFORNIA,RUBELLA,203,1.08
196612,CO,COLORADO,RUBELLA,35,1.74
196612,CT,CONNECTICUT,RUBELLA,87,3
196612,DE,DELAWARE,RUBELLA,2,0.39
196612,FL,FLORIDA,RUBELLA,116,1.9
196612,HI,HAWAII,RUBELLA,5,0.7
196612,IA,IOWA,RUBELLA,68,2.46
196612,ID,IDAHO,RUBELLA,11,1.6
196612,IL,ILLINOIS,RUBELLA,107,0.99
196612,IN,INDIANA,RUBELLA,89,1.78
196612,KY,KENTUCKY,RUBELLA,48,1.53
196612,MA,MASSACHUSETTS,RUBELLA,57,1.03
196612,MD,MARYLAND,RUBELLA,36,0.97
196612,ME,MAINE,RUBELLA,3,0.3
196612,MI,MICHIGAN,RUBELLA,124,1.46
196612,MO,MISSOURI,RUBELLA,2,0.04
196612,MT,MONTANA,RUBELLA,151,21.36
196612,ND,NORTH DAKOTA,RUBELLA,3,0.46
196612,NY,NEW YORK,RUBELLA,149,0.84
196612,OH,OHIO,RUBELLA,65,0.63
196612,OR,OREGON,RUBELLA,38,1.93
196612,PA,PENNSYLVANIA,RUBELLA,6,0.05
196612,RI,RHODE ISLAND,RUBELLA,4,0.44
196612,SC,SOUTH CAROLINA,RUBELLA,42,1.67
196612,TN,TENNESSEE,RUBELLA,77,2.01
196612,TX,TEXAS,RUBELLA,18,0.17
196612,UT,UTAH,RUBELLA,3,0.3
196612,VA,VIRGINIA,RUBELLA,98,2.2
196612,VT,VERMONT,RUBELLA,4,0.97
196612,WA,WASHINGTON,RUBELLA,105,3.43
196612,WI,WISCONSIN,RUBELLA,244,5.71
196612,WV,WEST VIRGINIA,RUBELLA,34,1.92
196613,AK,ALASKA,RUBELLA,5,1.85
196613,AL,ALABAMA,RUBELLA,5,0.14
196613,AZ,ARIZONA,RUBELLA,82,5.08
196613,CA,CALIFORNIA,RUBELLA,131,0.69
196613,CO,COLORADO,RUBELLA,15,0.75
196613,CT,CONNECTICUT,RUBELLA,107,3.69
196613,DE,DELAWARE,RUBELLA,3,0.58
196613,FL,FLORIDA,RUBELLA,60,0.98
196613,HI,HAWAII,RUBELLA,8,1.13
196613,IA,IOWA,RUBELLA,44,1.59
196613,ID,IDAHO,RUBELLA,16,2.32
196613,IL,ILLINOIS,RUBELLA,91,0.84
196613,IN,INDIANA,RUBELLA,74,1.48
196613,KY,KENTUCKY,RUBELLA,55,1.75
196613,MA,MASSACHUSETTS,RUBELLA,92,1.66
196613,MD,MARYLAND,RUBELLA,9,0.24
196613,ME,MAINE,RUBELLA,11,1.1
196613,MI,MICHIGAN,RUBELLA,84,0.99
196613,MN,MINNESOTA,RUBELLA,2,0.06
196613,MO,MISSOURI,RUBELLA,1,0.02
196613,ND,NORTH DAKOTA,RUBELLA,6,0.93
196613,NY,NEW YORK,RUBELLA,141,0.79
196613,OH,OHIO,RUBELLA,42,0.41
196613,OR,OREGON,RUBELLA,39,1.98
196613,PA,PENNSYLVANIA,RUBELLA,2,0.02
196613,RI,RHODE ISLAND,RUBELLA,10,1.11
196613,SC,SOUTH CAROLINA,RUBELLA,31,1.23
196613,TN,TENNESSEE,RUBELLA,79,2.07
196613,TX,TEXAS,RUBELLA,2,0.02
196613,UT,UTAH,RUBELLA,4,0.4
196613,VA,VIRGINIA,RUBELLA,35,0.79
196613,VT,VERMONT,RUBELLA,5,1.21
196613,WA,WASHINGTON,RUBELLA,84,2.75
196613,WI,WISCONSIN,RUBELLA,221,5.17
196613,WV,WEST VIRGINIA,RUBELLA,32,1.8
196614,AK,ALASKA,RUBELLA,6,2.21
196614,AL,ALABAMA,RUBELLA,5,0.14
196614,AR,ARKANSAS,RUBELLA,1,0.05
196614,AZ,ARIZONA,RUBELLA,118,7.31
196614,CA,CALIFORNIA,RUBELLA,148,0.78
196614,CO,COLORADO,RUBELLA,13,0.65
196614,CT,CONNECTICUT,RUBELLA,53,1.83
196614,DC,DISTRICT OF COLUMBIA,RUBELLA,2,0.25
196614,FL,FLORIDA,RUBELLA,24,0.39
196614,IA,IOWA,RUBELLA,121,4.38
196614,IL,ILLINOIS,RUBELLA,110,1.02
196614,IN,INDIANA,RUBELLA,82,1.64
196614,KY,KENTUCKY,RUBELLA,24,0.76
196614,MA,MASSACHUSETTS,RUBELLA,75,1.36
196614,MD,MARYLAND,RUBELLA,15,0.41
196614,ME,MAINE,RUBELLA,18,1.8
196614,MI,MICHIGAN,RUBELLA,104,1.22
196614,MN,MINNESOTA,RUBELLA,6,0.17
196614,MO,MISSOURI,RUBELLA,4,0.09
196614,MT,MONTANA,RUBELLA,14,1.98
196614,ND,NORTH DAKOTA,RUBELLA,1,0.15
196614,NE,NEBRASKA,RUBELLA,3,0.21
196614,NH,NEW HAMPSHIRE,RUBELLA,2,0.29
196614,NY,NEW YORK,RUBELLA,126,0.71
196614,OH,OHIO,RUBELLA,40,0.39
196614,OR,OREGON,RUBELLA,48,2.44
196614,PA,PENNSYLVANIA,RUBELLA,2,0.02
196614,RI,RHODE ISLAND,RUBELLA,44,4.89
196614,SC,SOUTH CAROLINA,RUBELLA,14,0.56
196614,TN,TENNESSEE,RUBELLA,65,1.7
196614,TX,TEXAS,RUBELLA,7,0.07
196614,UT,UTAH,RUBELLA,1,0.1
196614,VA,VIRGINIA,RUBELLA,15,0.34
196614,VT,VERMONT,RUBELLA,3,0.73
196614,WA,WASHINGTON,RUBELLA,77,2.52
196614,WI,WISCONSIN,RUBELLA,339,7.93
196614,WV,WEST VIRGINIA,RUBELLA,23,1.3
196615,AK,ALASKA,RUBELLA,4,1.48
196615,AL,ALABAMA,RUBELLA,7,0.2
196615,AZ,ARIZONA,RUBELLA,130,8.05
196615,CA,CALIFORNIA,RUBELLA,119,0.63
196615,CO,COLORADO,RUBELLA,40,1.99
196615,CT,CONNECTICUT,RUBELLA,102,3.51
196615,FL,FLORIDA,RUBELLA,65,1.06
196615,HI,HAWAII,RUBELLA,3,0.42
196615,IA,IOWA,RUBELLA,73,2.64
196615,ID,IDAHO,RUBELLA,2,0.29
196615,IL,ILLINOIS,RUBELLA,96,0.89
196615,IN,INDIANA,RUBELLA,155,3.1
196615,KY,KENTUCKY,RUBELLA,21,0.67
196615,MA,MASSACHUSETTS,RUBELLA,81,1.46
196615,MD,MARYLAND,RUBELLA,12,0.32
196615,MI,MICHIGAN,RUBELLA,146,1.72
196615,MO,MISSOURI,RUBELLA,1,0.02
196615,MT,MONTANA,RUBELLA,6,0.85
196615,ND,NORTH DAKOTA,RUBELLA,7,1.08
196615,NH,NEW HAMPSHIRE,RUBELLA,4,0.59
196615,NY,NEW YORK,RUBELLA,122,0.68
196615,OH,OHIO,RUBELLA,147,1.42
196615,OR,OREGON,RUBELLA,31,1.57
196615,PA,PENNSYLVANIA,RUBELLA,14,0.12
196615,RI,RHODE ISLAND,RUBELLA,21,2.34
196615,SC,SOUTH CAROLINA,RUBELLA,11,0.44
196615,TN,TENNESSEE,RUBELLA,109,2.85
196615,TX,TEXAS,RUBELLA,12,0.11
196615,VA,VIRGINIA,RUBELLA,21,0.47
196615,VT,VERMONT,RUBELLA,3,0.73
196615,WA,WASHINGTON,RUBELLA,140,4.58
196615,WI,WISCONSIN,RUBELLA,164,3.84
196615,WV,WEST VIRGINIA,RUBELLA,16,0.9
196616,AK,ALASKA,RUBELLA,12,4.43
196616,AL,ALABAMA,RUBELLA,6,0.17
196616,AZ,ARIZONA,RUBELLA,91,5.64
196616,CA,CALIFORNIA,RUBELLA,141,0.75
196616,CO,COLORADO,RUBELLA,17,0.85
196616,CT,CONNECTICUT,RUBELLA,115,3.96
196616,FL,FLORIDA,RUBELLA,88,1.44
196616,HI,HAWAII,RUBELLA,6,0.85
196616,IA,IOWA,RUBELLA,113,4.09
196616,ID,IDAHO,RUBELLA,3,0.44
196616,IL,ILLINOIS,RUBELLA,79,0.73
196616,IN,INDIANA,RUBELLA,166,3.32
196616,KY,KENTUCKY,RUBELLA,230,7.31
196616,MA,MASSACHUSETTS,RUBELLA,123,2.22
196616,MD,MARYLAND,RUBELLA,7,0.19
196616,ME,MAINE,RUBELLA,5,0.5
196616,MI,MICHIGAN,RUBELLA,94,1.1
196616,MN,MINNESOTA,RUBELLA,12,0.33
196616,MT,MONTANA,RUBELLA,11,1.56
196616,ND,NORTH DAKOTA,RUBELLA,1,0.15
196616,NH,NEW HAMPSHIRE,RUBELLA,2,0.29
196616,NY,NEW YORK,RUBELLA,85,0.48
196616,OH,OHIO,RUBELLA,33,0.32
196616,OR,OREGON,RUBELLA,20,1.02
196616,PA,PENNSYLVANIA,RUBELLA,2,0.02
